Year-Month,start_price,end_price,total_dividends,return
1995-11,0.327008992433548,0.28714513778686523,0.001071,-11.86293207351657
1995-12,0.3392859995365143,0.2400718480348587,0.0,-29.24204112082086
1996-01,0.2879459857940674,0.20806260406970978,0.0,-27.7424884059639
1996-02,0.24553599953651428,0.20712117850780487,0.0,-15.645290752159804
1996-03,0.2466520071029663,0.18499663472175598,0.0,-24.996906818387224
1996-04,0.22432999312877655,0.183584526181221,0.0,-18.163182898225124
1996-05,0.21763400733470917,0.1967649906873703,0.0,-9.589042127613569
1996-06,0.2310270071029663,0.1581650972366333,0.0,-31.53826506260336
1996-07,0.18861599266529083,0.16569706797599792,0.0,-12.151103607616012
1996-08,0.19642899930477142,0.18264316022396088,0.0,-7.0182300625688105
1996-09,0.2154020071029663,0.1671091765165329,0.0,-22.419861001271222
1996-10,0.19642899930477142,0.17322829365730286,0.0,-11.811242601440572
1996-11,0.20870499312877655,0.18170179426670074,0.0,-12.938453679167184
1996-12,0.2154020071029663,0.1572236716747284,0.0,-27.009189102136617
1997-01,0.18861599266529083,0.12521454691886902,0.0,-33.614034976838404
1997-02,0.15067000687122345,0.12238945066928864,0.0,-18.76986454650261
1997-03,0.14732100069522858,0.1374526470899582,0.0,-6.698538265895721
1997-04,0.15736599266529083,0.1280386596918106,0.0,-18.636385458361335
1997-05,0.15067000687122345,0.12521454691886902,0.0,-16.894842232343578
1997-06,0.15178599953651428,0.10732617229223251,0.0,-29.291125255321276
1997-07,0.12444200366735458,0.13180424273014069,0.0,5.916200997909094
1997-08,0.15736599266529083,0.1638134866952896,0.0,4.097133008725881
1997-09,0.19642899930477142,0.16334278881549835,0.0,-16.843852285750245
1997-10,0.19363799691200256,0.12827396392822266,0.0,-33.755788650036564
1997-11,0.156808003783226,0.13368703424930573,0.0,-14.744763644771028
1997-12,0.15792399644851685,0.09885361790657043,0.0,-37.40430831941575
1998-01,0.12165199965238571,0.13792338967323303,0.0,13.375357632708033
1998-02,0.16517899930477142,0.17793616652488708,0.0,7.723237986553872
1998-03,0.2103790044784546,0.20712117850780487,0.0,-1.5485509016102228
1998-04,0.24497799575328827,0.20617981255054474,0.0,-15.837415553769283
1998-05,0.24553599953651428,0.20053057372570038,0.0,-18.329461217812597
1998-06,0.23660700023174286,0.21606449782848358,0.0,-8.682119456795059
1998-07,0.2578130066394806,0.2607843577861786,0.0,1.1525218162685884
1998-08,0.3058040142059326,0.23489414155483246,0.0,-23.188012372966586
1998-09,0.280133992433548,0.28714513778686523,0.0,2.5027827906248867
1998-10,0.328125,0.27961310744285583,0.0,-14.784576779320128
1998-11,0.3348209857940674,0.24054263532161713,0.0,-28.157837911162602
1998-12,0.2857140004634857,0.30832746624946594,0.0,7.914720926974746
1999-01,0.376116007566452,0.31021106243133545,0.0,-17.522504708463522
1999-02,0.37220999598503113,0.2621963620185852,0.0,-29.556872505613807
1999-03,0.31082600355148315,0.2706698477268219,0.0,-12.919175154536275
1999-04,0.32198700308799744,0.3464565873146057,0.0,7.599556501328987
1999-05,0.41127198934555054,0.33186420798301697,0.0,-19.30785062432618
1999-06,0.4017859995365143,0.3488101065158844,0.0,-13.185101790938694
1999-07,0.4135040044784546,0.4194200038909912,0.0,1.4306994245432685
1999-08,0.4966520071029663,0.4914413392543793,0.0,-1.04915872161305
1999-09,0.5982139706611633,0.4768487513065338,0.0,-20.28792795000979
1999-10,0.5546879768371582,0.6034753918647766,0.0,8.795470077755283
1999-11,0.7142860293388367,0.7371622920036316,0.0,3.202675360453268
1999-12,0.9017860293388367,0.7743502259254456,0.0,-14.131490094920116
2000-01,0.9363840222358704,0.7814105153083801,0.0,-16.550208381113663
2000-02,0.9285709857940674,0.8633182644844055,0.0,-7.027219491879881
2000-03,1.058593988418579,1.0228954553604126,0.0,-3.3722591898992467
2000-04,1.2098209857940674,0.934398353099823,0.0,-22.7655691154564
2000-05,1.114954948425293,0.6326603889465332,0.0,-43.256865235669714
2000-06,0.7299110293388367,0.7889426946640015,0.0,8.087515183684301
2000-07,0.9308040142059326,0.76540607213974,0.0,-17.76936278119657
2000-08,0.8984379768371582,0.9179229140281677,0.0,2.16875707543039
2000-09,1.0948660373687744,0.3878805935382843,0.0,-64.57278056862059
2000-10,0.4765630066394806,0.29467639327049255,0.0,-38.16633075478833
2000-11,0.3470979928970337,0.2485453188419342,0.0,-28.39332870597585
2000-12,0.3035709857940674,0.22406727075576782,0.0,-26.18949727041183
2001-01,0.265625,0.3257451057434082,0.0,22.63345157398897
2001-02,0.36941999197006226,0.27490609884262085,0.0,-25.5844012727662
2001-03,0.31808000802993774,0.33244794607162476,0.0,4.517083022814404
2001-04,0.39446398615837097,0.38396498560905457,0.0,-2.661586587806073
2001-05,0.45375001430511475,0.3005136549472809,0.0,-33.77109741638339
2001-06,0.35946398973464966,0.3502230942249298,0.0,-2.5707430434245513
2001-07,0.42214301228523254,0.2830404043197632,0.0,-32.95153630814593
2001-08,0.339464008808136,0.2794249951839447,0.0,-17.6864150738658
2001-09,0.33035698533058167,0.23363225162029266,0.0,-29.278852273548413
2001-10,0.2766070067882538,0.2645118832588196,0.0,-4.372674311425949
2001-11,0.3151789903640747,0.3208490312099457,0.0,1.7989907383488035
2001-12,0.3760710060596466,0.32988670468330383,0.0,-12.280739709303122
2002-01,0.39375001192092896,0.3723662495613098,0.0,-5.430796625325138
2002-02,0.4346430003643036,0.3268745541572571,0.0,-24.7947041863595
2002-03,0.39160698652267456,0.3565496802330017,0.0,-8.95216569065041
2002-04,0.41749998927116394,0.3655874729156494,0.0,-12.43413597354553
2002-05,0.4337500035762787,0.35097551345825195,0.0,-19.083455777648222
2002-06,0.4176790118217468,0.2669227719306946,0.0,-36.09380304591186
2002-07,0.3162499964237213,0.229866623878479,0.0,-27.314900718450364
2002-08,0.2698209881782532,0.2221844494342804,0.0,-17.654867794236385
2002-09,0.25874999165534973,0.21841885149478912,0.0,-15.586914574389995
2002-10,0.26053598523139954,0.24206769466400146,0.0,-7.08857571095031
2002-11,0.2846429944038391,0.23348213732242584,0.0,-17.97369269128348
2002-12,0.2839289903640747,0.21585777401924133,0.0,-23.97473264619701
2003-01,0.256428986787796,0.21630996465682983,0.0,-15.645275767581643
2003-02,0.25732100009918213,0.22610098123550415,0.0,-12.132713168239084
2003-03,0.26803600788116455,0.21299563348293304,0.0,-20.534694138048053
2003-04,0.2535710036754608,0.21420113742351532,0.0,-15.52617045375346
2003-05,0.2544640004634857,0.27038732171058655,0.0,6.257592908269059
2003-06,0.32321399450302124,0.2871072292327881,0.0,-11.171163960815331
2003-07,0.3369640111923218,0.3175355792045593,0.0,-5.765729081576518
2003-08,0.375,0.3405821621417999,0.0,-9.17809009552002
2003-09,0.4046429991722107,0.3121125400066376,0.0,-22.8671840004313
2003-10,0.3698210120201111,0.3447999358177185,0.0,-6.765725956380196
2003-11,0.4076789915561676,0.3149746060371399,0.0,-22.739554266743582
2003-12,0.3757140040397644,0.3219034969806671,0.0,-14.322198928044788
2004-01,0.38482099771499634,0.33982884883880615,0.0,-11.691708389964724
2004-02,0.4010710120201111,0.36031514406204224,0.0,-10.161758575567463
2004-03,0.4303570091724396,0.4073126018047333,0.0,-5.354718728067153
2004-04,0.4801790118217468,0.38833287358283997,0.0,-19.127478706420888
2004-05,0.4642859995365143,0.42267704010009766,0.0,-8.961924218682851
2004-06,0.4962500035762787,0.49016088247299194,0.0,-1.227026913733973
